USERID|ROWNUM
1080355|27175
1080452|27176
1080485|27177
1080560|27178
1080584|27179
1081190|27180
1081274|27181
1081303|27182
1081373|27183
1081578|27184
1081746|27185
1082082|27186
1082177|27187
1082223|27188
1082314|27189
1082396|27190
1082694|27191
1082831|27192
1083067|27193
1083219|27194
1083377|27195
1083419|27196
1083456|27197
1083466|27198
1083602|27199
1083623|27200
1083843|27201
1084010|27202
1084710|27203
1084980|27204
1085055|27205
1085323|27206
1085655|27207
1085789|27208
1085824|27209
1086120|27210
1086733|27211
1086831|27212
1087023|27213
1087119|27214
1087145|27215
1087152|27216
1087296|27217
1087451|27218
1087526|27219
1087691|27220
1088363|27221
1088444|27222
1088484|27223
1088591|27224
1088643|27225
1088657|27226
1089111|27227
1089185|27228
1089283|27229
1089625|27230
1089702|27231
1089744|27232
1089770|27233
1090017|27234
1090097|27235
1090299|27236
1090379|27237
1090467|27238
1090519|27239
1090528|27240
1090664|27241
1090855|27242
1090907|27243
1090991|27244
1091129|27245
1091158|27246
1091415|27247
1091545|27248
1091580|27249
1091824|27250
1091986|27251
1092068|27252
1092162|27253
1092298|27254
1092472|27255
1092633|27256
1092829|27257
1092891|27258
1093084|27259
1093170|27260
1093359|27261
1093642|27262
1093889|27263
1093900|27264
1093965|27265
1094202|27266
1094208|27267
1094312|27268
1094467|27269
1094496|27270
1094674|27271
1094893|27272
1094945|27273
1095051|27274
1095063|27275
1095272|27276
1095290|27277
1095463|27278
1095574|27279
1095709|27280
1095719|27281
1096008|27282
1096105|27283
1096128|27284
1096189|27285
1096290|27286
1096528|27287
1096593|27288
1096720|27289
1096950|27290
1097245|27291
1097447|27292
1097535|27293
1097564|27294
1097689|27295
1097900|27296
1097927|27297
1097929|27298
1098010|27299
1098158|27300
1098162|27301
1098232|27302
1098565|27303
1098669|27304
1098914|27305
1099106|27306
1099174|27307
1099201|27308
1099281|27309
1099492|27310
1099511|27311
1099582|27312
1099583|27313
1099658|27314
1100055|27315
1100230|27316
1100507|27317
1100602|27318
1100617|27319
1100787|27320
1100865|27321
1100867|27322
1100996|27323
1101140|27324
1101226|27325
1101246|27326
1101442|27327
1101456|27328
1101658|27329
1101764|27330
1102118|27331
1102245|27332
1102474|27333
1102684|27334
1102744|27335
1102764|27336
1103006|27337
1103229|27338
1103454|27339
1103611|27340
1103712|27341
1103724|27342
1103825|27343
1103888|27344
1103919|27345
1104059|27346
1104076|27347
1104089|27348
1104166|27349
1104167|27350
1104306|27351
1104535|27352
1104639|27353
1104999|27354
1105001|27355
1105010|27356
1105078|27357
1105177|27358
1105191|27359
1105324|27360
1105416|27361
1105422|27362
1105482|27363
1105694|27364
1106239|27365
1106434|27366
1106526|27367
1106615|27368
1106687|27369
1106746|27370
1106915|27371
1107112|27372
1107153|27373
1107350|27374
1107561|27375
1107597|27376
1107667|27377
1107996|27378
1108388|27379
1108395|27380
1108473|27381
1108493|27382
1108745|27383
1108786|27384
1108885|27385
1109063|27386
1109222|27387
1109286|27388
1109293|27389
1109344|27390
1109845|27391
1109977|27392
1110226|27393
1110273|27394
1110285|27395
1110385|27396
1110445|27397
1110532|27398
1110603|27399
1110733|27400
1110749|27401
1110859|27402
1110877|27403
1111287|27404
1111519|27405
1111737|27406
1111738|27407
1111802|27408
1111901|27409
1112148|27410
1112455|27411
1112644|27412
1112716|27413
1112729|27414
1112933|27415
1113242|27416
1113435|27417
1113481|27418
1113558|27419
1113771|27420
1113995|27421
1114062|27422
1114198|27423
1114291|27424
1114657|27425
1114677|27426
1114836|27427
1114856|27428
1114939|27429
1115216|27430
1115433|27431
1115607|27432
1115626|27433
1115922|27434
1116012|27435
1116150|27436
1116157|27437
1116290|27438
1116356|27439
1116713|27440
1116942|27441
1117023|27442
1117072|27443
1117133|27444
1117198|27445
1117243|27446
1117320|27447
1117333|27448
1117546|27449
1117785|27450
1117846|27451
1118106|27452
1118218|27453
1118354|27454
1118774|27455
1118818|27456
1119514|27457
1119575|27458
1119704|27459
1120039|27460
1120050|27461
1120185|27462
1120536|27463
1120560|27464
1120606|27465
1120734|27466
1120737|27467
1121089|27468
1121106|27469
1121335|27470
1121350|27471
1121492|27472
1121679|27473
1122045|27474
1122195|27475
1122212|27476
1122255|27477
1122535|27478
1122859|27479
1122932|27480
1123002|27481
1123006|27482
1123052|27483
1123131|27484
1123246|27485
1123257|27486
1123402|27487
1123697|27488
1123701|27489
1123782|27490
1123810|27491
1123816|27492
1123884|27493
1123900|27494
1124001|27495
1124018|27496
1124155|27497
1124191|27498
1124384|27499
1124489|27500
1124500|27501
1124509|27502
1124598|27503
1124637|27504
1124766|27505
1124806|27506
1124894|27507
1125090|27508
1125286|27509
1125438|27510
1125512|27511
1125583|27512
1125693|27513
1125702|27514
1125751|27515
1125792|27516
1126074|27517
1126559|27518
1126575|27519
1126597|27520
1126620|27521
1126696|27522
1126739|27523
1126765|27524
1126812|27525
1126977|27526
1127029|27527
1127266|27528
1127326|27529
1127391|27530
1127555|27531
1127560|27532
1127798|27533
1128136|27534
1128149|27535
1128229|27536
1128397|27537
1128686|27538
1129176|27539
1129236|27540
1129613|27541
1129670|27542
1129791|27543
1129862|27544
1129879|27545
1129933|27546
1129956|27547
1130008|27548
1130234|27549
1130639|27550
1130675|27551
1130817|27552
1131025|27553
1131093|27554
1131322|27555
1131342|27556
1131391|27557
1131488|27558
1131810|27559
1131851|27560
1131937|27561
1132048|27562
1132065|27563
1132090|27564
1132213|27565
1132247|27566
1132325|27567
1132352|27568
1132569|27569
1132860|27570
1133291|27571
1133373|27572
1133397|27573
1133768|27574
1133843|27575
1134399|27576
1134419|27577
1134487|27578
1134837|27579
1134978|27580
1135091|27581
1135101|27582
1135140|27583
1135488|27584
1135514|27585
1135641|27586
1135701|27587
1136008|27588
1136051|27589
1136058|27590
1136180|27591
1136392|27592
1136438|27593
1136820|27594
1137063|27595
1137135|27596
1137183|27597
1137383|27598
1137439|27599
1137499|27600
1137665|27601
1137795|27602
1137868|27603
1137894|27604
1138044|27605
1138252|27606
1138373|27607
1138388|27608
1138393|27609
1138437|27610
1138591|27611
1138741|27612
1138755|27613
1138865|27614
1138870|27615
1139086|27616
1139224|27617
1139234|27618
1139252|27619
1139351|27620
1139404|27621
1139593|27622
1139709|27623
1139796|27624
1140026|27625
1140113|27626
1140194|27627
1140231|27628
1140334|27629
1140411|27630
1140429|27631
1140541|27632
1140780|27633
1140830|27634
1141072|27635
1141100|27636
1141161|27637
1141187|27638
1141265|27639
1141300|27640
1141382|27641
1141524|27642
1141730|27643
1141754|27644
1141910|27645
1141949|27646
1142195|27647
1142352|27648
1142494|27649
1142580|27650
1142795|27651
1142842|27652
1142875|27653
1143071|27654
1143123|27655
1143162|27656
1143208|27657
1143543|27658
1143632|27659
1143701|27660
1143912|27661
1144005|27662
1144013|27663
1144060|27664
1144065|27665
1144080|27666
1144353|27667
1144403|27668
1144405|27669
1144479|27670
1144619|27671
1144733|27672
1144821|27673
1144939|27674
1145012|27675
1145374|27676
1145493|27677
1145569|27678
1145570|27679
1145822|27680
1145905|27681
1146224|27682
1146532|27683
1147262|27684
1147333|27685
1147456|27686
1147675|27687
1147788|27688
1147825|27689
1147841|27690
1148020|27691
1148215|27692
1148279|27693
1148651|27694
1149059|27695
1149265|27696
1149268|27697
1149319|27698
1149861|27699
1149977|27700
1150028|27701
1150046|27702
1150120|27703
1150189|27704
1150355|27705
1150360|27706
1150378|27707
1150418|27708
1150713|27709
1150754|27710
1150863|27711
1150940|27712
1151095|27713
1151167|27714
1151280|27715
1151315|27716
1151444|27717
1151573|27718
1151721|27719
1151882|27720
1151973|27721
1152157|27722
1152222|27723
1152327|27724
1152362|27725
1152500|27726
1152765|27727
1152777|27728
1153317|27729
1153364|27730
1153394|27731
1153509|27732
1153594|27733
1153749|27734
1153823|27735
1153865|27736
1153899|27737
1154043|27738
1154081|27739
1154115|27740
1154179|27741
1154270|27742
1154284|27743
1154440|27744
1154550|27745
1154559|27746
1154800|27747
1154982|27748
1154993|27749
1155033|27750
1155190|27751
1155325|27752
1155416|27753
1155686|27754
1155689|27755
1155772|27756
1155895|27757
1155935|27758
1156088|27759
1156361|27760
1156432|27761
1156513|27762
1156859|27763
1156883|27764
1157080|27765
1157268|27766
1157321|27767
1157386|27768
1157473|27769
1157818|27770
1157826|27771
1157868|27772
1158050|27773
1158142|27774
1158173|27775
1158187|27776
1158341|27777
1158374|27778
1158398|27779
1158867|27780
1159321|27781
1159367|27782
1159372|27783
1159537|27784
1159582|27785
1159627|27786
1159858|27787
1160060|27788
1160070|27789
1160174|27790
1160382|27791
1160465|27792
1160598|27793
1160849|27794
1160856|27795
1160892|27796
1160935|27797
1161153|27798
1161175|27799
1161241|27800
1161414|27801
1161485|27802
1161498|27803
1161605|27804
1161724|27805
1161727|27806
1161882|27807
1161899|27808
1161935|27809
1162362|27810
1162441|27811
1162656|27812
1163424|27813
1163536|27814
1163626|27815
1163680|27816
1163765|27817
1163777|27818
1163808|27819
1163841|27820
1163860|27821
1163912|27822
1163958|27823
1164014|27824
1164224|27825
1164260|27826
1164263|27827
1164332|27828
1164387|27829
1164573|27830
1164584|27831
1164676|27832
1165094|27833
1165166|27834
1165246|27835
1165462|27836
1165707|27837
1166130|27838
1166159|27839
1166191|27840
1166512|27841
1166554|27842
1166676|27843
1166803|27844
1166892|27845
1167260|27846
1167274|27847
1167315|27848
1167417|27849
1167437|27850
1167806|27851
1167837|27852
1167846|27853
1168031|27854
1168246|27855
1168314|27856
1168364|27857
1168436|27858
1168566|27859
1168573|27860
1168581|27861
1168808|27862
1168905|27863
1168907|27864
1169025|27865
1169236|27866
1169303|27867
1169409|27868
1169440|27869
1169473|27870
1169568|27871
1169661|27872
1169792|27873
1169805|27874
1169838|27875
1169843|27876
1169863|27877
1170033|27878
1170056|27879
1170189|27880
1170296|27881
1170436|27882
1170606|27883
1170885|27884
1170950|27885
1171058|27886
1171176|27887
1171537|27888
1171563|27889
1171576|27890
1171613|27891
1171855|27892
1171884|27893
1172049|27894
1172296|27895
1172358|27896
1172384|27897
1172404|27898
1172441|27899
1172466|27900
1172604|27901
1173056|27902
1173299|27903
1173425|27904
1173515|27905
1173656|27906
1173903|27907
1173967|27908
1174205|27909
1174338|27910
1174339|27911
1174582|27912
1175077|27913
1175373|27914
1175470|27915
1175909|27916
1175963|27917
1176287|27918
1176351|27919
1176609|27920
1176612|27921
1176741|27922
1177146|27923
1177469|27924
1177511|27925
1177918|27926
1178181|27927
1178545|27928
1178624|27929
1179179|27930
1179226|27931
1179376|27932
1179427|27933
1179565|27934
1179640|27935
1179940|27936
1180011|27937
1180149|27938
1180153|27939
1180229|27940
1180252|27941
1180282|27942
1180298|27943
1180330|27944
1180338|27945
1180533|27946
1180694|27947
1180810|27948
1180852|27949
1180879|27950
1181207|27951
1181344|27952
1181398|27953
1181407|27954
1181446|27955
1181584|27956
1181635|27957
1181899|27958
1181908|27959
1182023|27960
1182072|27961
1182108|27962
1182221|27963
1182261|27964
1182308|27965
1182343|27966
1182380|27967
1182392|27968
1182496|27969
1182626|27970
1182671|27971
1182688|27972
1182879|27973
1182882|27974
1182933|27975
1182954|27976
1183348|27977
1183537|27978
1183684|27979
1183841|27980
1183880|27981
1184430|27982
1184447|27983
1184836|27984
1185245|27985
1185263|27986
1185648|27987
1185683|27988
1185685|27989
1185720|27990
1185745|27991
1185746|27992
1185874|27993
1186211|27994
1186356|27995
1186375|27996
1186543|27997
1186587|27998
1186590|27999
1186652|28000
1186731|28001
1187102|28002
1187378|28003
1187509|28004
1187517|28005
1187548|28006
1187876|28007
1187960|28008
1188126|28009
1188215|28010
1188239|28011
1188271|28012
1188534|28013
1188562|28014
1188665|28015
1188779|28016
1188793|28017
1188811|28018
1189194|28019
1189226|28020
1189240|28021
1189427|28022
1189498|28023
1189700|28024
1189705|28025
1189717|28026
1189880|28027
1189953|28028
1190013|28029
1190085|28030
1190106|28031
1190153|28032
1190223|28033
1190238|28034
1190249|28035
1190462|28036
1191404|28037
1191450|28038
1191493|28039
1191581|28040
1191634|28041
1191754|28042
1192183|28043
1192407|28044
1192438|28045
1192892|28046
1192903|28047
1193398|28048
1193525|28049
1193750|28050
1193772|28051
1193893|28052
1193974|28053
1194022|28054
1194063|28055
1194066|28056
1194259|28057
1194836|28058
1194855|28059
1194899|28060
1195042|28061
1195221|28062
1195290|28063
1195346|28064
1195347|28065
1195534|28066
1195577|28067
1195788|28068
1195915|28069
1196012|28070
1196221|28071
1196284|28072
1196397|28073
1196446|28074
1196676|28075
1196729|28076
1197040|28077
1197087|28078
1197592|28079
1197649|28080
1197673|28081
1197718|28082
1197949|28083
1197998|28084
1198051|28085
1198076|28086
1198106|28087
1198740|28088
1198799|28089
1198956|28090
1199028|28091
1199105|28092
1199338|28093
1199340|28094
1199615|28095
1199850|28096
1200165|28097
1200249|28098
1200367|28099
1200372|28100
1200500|28101
1200550|28102
1200751|28103
1200813|28104
1200836|28105
1200851|28106
1200953|28107
1201625|28108
1201800|28109
1202453|28110
1202684|28111
1202760|28112
1202919|28113
1202923|28114
1203003|28115
1203083|28116
1203166|28117
1203274|28118
1203431|28119
1203455|28120
1203689|28121
1203783|28122
1203839|28123
1204163|28124
1204483|28125
1204495|28126
1204502|28127
1204514|28128
1204695|28129
1204696|28130
1204701|28131
1204817|28132
1204855|28133
1204946|28134
1204969|28135
1205115|28136
1205285|28137
1205475|28138
1205476|28139
1205674|28140
1205725|28141
1206028|28142
1206042|28143
1206051|28144
1206139|28145
1206156|28146
1206165|28147
1206605|28148
1206892|28149
1206982|28150
1207005|28151
1207231|28152
1207234|28153
1207416|28154
1207521|28155
1207561|28156
1207748|28157
1207753|28158
1207809|28159
1207942|28160
1208506|28161
1208951|28162
1209185|28163
1209233|28164
1209392|28165
1209441|28166
1209456|28167
1209589|28168
1209629|28169
1209990|28170
1210278|28171
1210428|28172
1210591|28173
1210649|28174
1210768|28175
1211257|28176
1211364|28177
1211415|28178
1211561|28179
1211597|28180
1211615|28181
1212062|28182
1212404|28183
1212537|28184
1212547|28185
1213273|28186
1213288|28187
1213301|28188
1213773|28189
1213885|28190
1213949|28191
1214156|28192
1214211|28193
1214252|28194
1214257|28195
1214428|28196
1214455|28197
1214472|28198
1214575|28199
1214714|28200
1214834|28201
1214910|28202
1215055|28203
1215064|28204
1215229|28205
1215247|28206
1215369|28207
1215404|28208
1215571|28209
1215730|28210
1215765|28211
1215939|28212
1216275|28213
1216283|28214
1216329|28215
1216388|28216
1216620|28217
1216634|28218
1216788|28219
1216794|28220
1216834|28221
1217005|28222
1217074|28223
1217614|28224
1217688|28225
1217820|28226
1217917|28227
1218054|28228
1218234|28229
1218386|28230
1218521|28231
1218620|28232
1219211|28233
1219255|28234
1219333|28235
1219368|28236
1219377|28237
1219516|28238
1219561|28239
1219624|28240
1219721|28241
1219730|28242
1219795|28243
1219939|28244
1219979|28245
1220121|28246
1220125|28247
1220294|28248
1220317|28249
1220706|28250
1220781|28251
1220881|28252
1221207|28253
1221245|28254
1221334|28255
1221414|28256
1221512|28257
1221570|28258
1221641|28259
1221808|28260
1221908|28261
1221918|28262
1222550|28263
1222690|28264
1222882|28265
1223103|28266
1223131|28267
1223137|28268
1223499|28269
1223506|28270
1223514|28271
1223583|28272
1223802|28273
1223843|28274
1223955|28275
1224041|28276
1224080|28277
1224122|28278
1224280|28279
1224357|28280
1224396|28281
1224447|28282
1224490|28283
1224631|28284
1224685|28285
1224733|28286
1225133|28287
1225151|28288
1225444|28289
1225594|28290
1225709|28291
1225815|28292
1225858|28293
1225891|28294
1225938|28295
1226118|28296
1227409|28297
1227485|28298
1227548|28299
1227561|28300
1227587|28301
1227719|28302
1227850|28303
1227975|28304
1228150|28305
1228234|28306
1228294|28307
1228408|28308
1228532|28309
1228546|28310
1228698|28311
1228721|28312
1229075|28313
1229249|28314
1229750|28315
1229903|28316
1229905|28317
1230322|28318
1230704|28319
1230728|28320
1230825|28321
1231050|28322
1231157|28323
1231278|28324
1231287|28325
1231460|28326
1231612|28327
1231616|28328
1231633|28329
1231655|28330
1231765|28331
1231841|28332
1231858|28333
1231934|28334
1231968|28335
1232053|28336
1232125|28337
1232177|28338
1232444|28339
1232575|28340
1232715|28341
1232876|28342
1232950|28343
1233063|28344
1233088|28345
1233308|28346
1233317|28347
1233339|28348
1233557|28349
1233604|28350
1233654|28351
1233655|28352
1233937|28353
1234208|28354
1234218|28355
1234234|28356
1234391|28357
1234499|28358
1234926|28359
1234993|28360
1235145|28361
1235314|28362
1235607|28363
1235638|28364
1235687|28365
1235784|28366
1235942|28367
1236126|28368
1236166|28369
1236215|28370
1236364|28371
1236510|28372
1236596|28373
1236627|28374
1237157|28375
1237383|28376
1237728|28377
1237757|28378
1237807|28379
1237833|28380
1237848|28381
1237865|28382
1238111|28383
1238309|28384
1238323|28385
